"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
5.590000000E1,-1.874865400E-1,2.396844972E-3,1.318264735E-2
5.600000000E1,-1.612544034E-1,-3.701793901E-2,3.368898766E-2
5.610000000E1,-1.728391541E-1,5.060006052E-3,1.464738594E-2
5.620000000E1,-1.699096769E-1,4.127899674E-3,1.331580540E-2
5.630000000E1,-1.731054702E-1,3.195793296E-3,9.587379888E-3
5.640000000E1,-1.916144397E-1,-2.277002723E-2,1.398159567E-2
5.650000000E1,-2.082591965E-1,3.621899069E-2,4.127899674E-3
5.660000000E1,-2.139849928E-1,6.897587197E-2,9.454221834E-3
5.670000000E1,-2.177134183E-1,3.488741015E-2,9.187905726E-3
5.680000000E1,-2.177134183E-1,2.956108799E-2,1.371527956E-2
5.690000000E1,-2.162486797E-1,-8.921589618E-3,2.250371113E-2
5.700000000E1,-2.214418438E-1,6.990797835E-2,1.411475372E-2
5.710000000E1,-2.097239350E-1,-3.994741620E-3,6.924218808E-3
5.720000000E1,-1.977397102E-1,3.808320344E-2,9.187905726E-3
5.730000000E1,-1.751028410E-1,9.254484753E-2,2.809634939E-2
5.740000000E1,-1.784317924E-1,7.190534916E-3,1.491370205E-2
5.750000000E1,-1.818939018E-1,3.289003934E-2,1.278317318E-2
5.760000000E1,-1.801628471E-1,-4.700479306E-2,1.837581145E-2
5.770000000E1,-1.924133880E-1,-3.728425512E-3,1.251685708E-2
5.780000000E1,-2.062618256E-1,1.105211848E-2,6.924218808E-3
5.790000000E1,-2.137186767E-1,-1.504686010E-2,1.571265037E-2
5.800000000E1,-2.255697435E-1,4.860268971E-2,1.331580540E-2
5.810000000E1,-2.222407921E-1,2.490055610E-2,-1.331580540E-4
5.820000000E1,-2.339587009E-1,8.775115759E-2,-1.824265340E-2
5.830000000E1,-2.051965612E-1,3.262372323E-2,4.793689944E-3
5.840000000E1,-2.026665582E-1,1.451422789E-2,7.723167132E-3
5.850000000E1,-2.146507830E-1,5.392901187E-2,5.459480214E-3
5.860000000E1,-2.051965612E-1,5.659217295E-2,1.518001816E-2
5.870000000E1,-1.808286373E-1,1.451422789E-2,1.491370205E-2
5.880000000E1,-1.743038927E-1,3.235740712E-2,1.557949232E-2
5.890000000E1,-1.874865400E-1,8.375641597E-2,2.024002421E-2
5.900000000E1,-1.929460202E-1,4.767058333E-2,1.225054097E-2
5.910000000E1,-1.905491753E-1,-1.225054097E-2,1.318264735E-2
5.920000000E1,-2.069276159E-1,5.619269879E-2,2.130528864E-2
5.930000000E1,-2.187786827E-1,4.620584474E-2,7.989483240E-3
5.940000000E1,-2.203765794E-1,5.193164106E-2,4.926847998E-3
5.950000000E1,-2.286323787E-1,-4.327636755E-2,-1.185106681E-2
5.960000000E1,-2.205097374E-1,1.265001513E-2,7.856325186E-3
5.970000000E1,-2.071939320E-1,3.075951047E-2,4.660531890E-3
5.980000000E1,-1.953428652E-1,4.340952560E-2,1.131843459E-2
5.990000000E1,-1.937449686E-1,5.459480214E-3,1.411475372E-2
6.000000000E1,-1.877528561E-1,1.025317016E-2,1.424791178E-2
6.010000000E1,-1.854891692E-1,-4.154531285E-2,1.012001210E-2
6.020000000E1,-1.993376068E-1,4.340952560E-2,1.797633729E-2
6.030000000E1,-1.841575887E-1,3.142530074E-2,1.584580843E-2
6.040000000E1,-2.159823636E-1,3.209109101E-2,4.261057728E-3
6.050000000E1,-2.042644548E-1,-2.530003026E-2,6.924218808E-3
6.060000000E1,-2.046639290E-1,3.861583566E-2,1.291633124E-2
6.070000000E1,-2.219744760E-1,1.637844064E-2,6.924218808E-3
6.080000000E1,-2.190449988E-1,6.657902700E-2,6.657902700E-3
6.090000000E1,-2.173139441E-1,5.099953468E-2,1.025317016E-2
6.100000000E1,-2.109223575E-1,1.158475070E-2,1.038632821E-2
6.110000000E1,-2.058623515E-1,-3.328951350E-3,1.025317016E-2
6.120000000E1,-2.020007679E-1,4.194478701E-2,1.265001513E-2
6.130000000E1,-1.944107588E-1,1.744370507E-2,9.454221834E-3
6.140000000E1,-1.829591662E-1,1.118527654E-2,1.145159264E-2
6.150000000E1,-1.884186464E-1,1.198422486E-3,4.527373836E-3
6.160000000E1,-1.865544337E-1,2.263686918E-2,1.651159870E-2
6.170000000E1,-2.010686615E-1,3.129214269E-2,2.316950140E-2
6.180000000E1,-2.008023454E-1,2.410160777E-2,2.077265642E-2
6.190000000E1,-2.117213059E-1,3.834951955E-2,6.125270484E-3
6.200000000E1,-2.099902512E-1,1.162469811E-1,1.451422789E-2
6.210000000E1,-2.439455549E-1,5.965480819E-2,5.725796322E-3
6.220000000E1,-2.199771052E-1,3.861583566E-2,9.454221834E-3
6.230000000E1,-2.099902512E-1,3.408846182E-2,9.454221834E-3
6.240000000E1,-2.020007679E-1,6.378270787E-2,2.636529469E-2
6.250000000E1,-1.884186464E-1,5.632585684E-2,1.318264735E-2
6.260000000E1,-1.817607437E-1,1.984055005E-2,1.398159567E-2
6.270000000E1,-1.777660021E-1,9.454221834E-3,9.454221834E-3
6.280000000E1,-1.909486494E-1,2.463423999E-2,9.187905726E-3
6.290000000E1,-1.986718166E-1,3.954794204E-2,1.744370507E-2
6.300000000E1,-1.934786525E-1,6.111954679E-2,1.025317016E-2
6.310000000E1,-1.914812817E-1,7.590009078E-3,1.198422486E-2
6.320000000E1,-2.182460505E-1,6.258428538E-3,2.596582053E-2
6.330000000E1,-2.392850230E-1,5.339637965E-2,-7.989483240E-4
6.340000000E1,-2.211755277E-1,4.327636755E-2,2.090581448E-2
6.350000000E1,-2.059955095E-1,-2.396844972E-2,2.356897556E-2
6.360000000E1,-2.061286676E-1,1.744370507E-2,1.185106681E-2
6.370000000E1,-1.974733941E-1,4.633900279E-2,1.944107588E-2
6.380000000E1,-1.922802300E-1,-1.890844367E-2,3.328951350E-3
6.390000000E1,-1.822933759E-1,3.861583566E-2,1.464738594E-2
6.400000000E1,-2.097239350E-1,1.411475372E-1,-8.788431564E-3
6.410000000E1,-1.962749716E-1,8.655273510E-3,1.038632821E-2
6.420000000E1,-2.001365552E-1,3.049319437E-2,9.454221834E-3
6.430000000E1,-1.941444427E-1,1.384843762E-2,1.265001513E-2
6.440000000E1,-2.174471022E-1,1.077248657E-1,4.527373836E-3
6.450000000E1,-2.065281418E-1,2.130528864E-3,1.185106681E-2
6.460000000E1,-2.186455247E-1,2.103897253E-2,8.255799348E-3
6.470000000E1,-2.507366157E-1,7.403587802E-2,6.657902700E-3
6.480000000E1,-2.169144700E-1,1.331580540E-3,2.663161080E-3
6.490000000E1,-2.059955095E-1,2.143844669E-2,1.265001513E-2
6.500000000E1,-2.143844669E-1,8.655273510E-3,1.304948929E-2
6.510000000E1,-2.115881478E-1,-5.326322160E-3,1.118527654E-2
6.520000000E1,-2.138518347E-1,1.531317621E-2,1.251685708E-2
6.530000000E1,-1.924133880E-1,2.063949837E-2,1.384843762E-2
6.540000000E1,-1.596565067E-1,-4.127899674E-2,1.265001513E-2
6.550000000E1,-1.897502270E-1,1.824265340E-2,1.318264735E-2
6.560000000E1,-1.953428652E-1,1.464738594E-2,8.655273510E-3
6.570000000E1,-2.114549898E-1,2.090581448E-2,1.438106983E-2
6.580000000E1,-2.330265945E-1,1.013332791E-1,1.358212151E-2
6.590000000E1,-2.230397404E-1,3.115898464E-2,9.720537942E-3
6.600000000E1,-2.071939320E-1,1.744370507E-2,2.277002723E-2
6.610000000E1,-2.081260384E-1,8.894958007E-2,-4.127899674E-3
6.620000000E1,-2.189118408E-1,3.222424907E-2,9.720537942E-3
6.630000000E1,-2.460760838E-1,9.707222137E-2,8.921589618E-3
6.640000000E1,-2.131860445E-1,3.368898766E-2,1.118527654E-2
6.650000000E1,-1.904160172E-1,1.744370507E-2,5.992112430E-3
6.660000000E1,-1.902828592E-1,3.102582658E-2,1.251685708E-2
6.670000000E1,-2.134523606E-1,-3.581951653E-2,-5.326322160E-3
6.680000000E1,-2.111886736E-1,5.086637663E-2,1.198422486E-2
6.690000000E1,-1.997370810E-1,3.941478398E-2,1.304948929E-2
6.700000000E1,-1.571265037E-1,-1.957423394E-2,3.142530074E-2
6.710000000E1,-2.213086857E-1,9.853695996E-2,1.291633124E-2
6.720000000E1,-2.073270901E-1,8.016114851E-2,1.997370810E-3
6.730000000E1,-2.063949837E-1,2.822950745E-2,6.791060754E-3
6.740000000E1,-2.043976129E-1,3.222424907E-2,1.544633426E-2
6.750000000E1,-2.066612998E-1,-5.499427630E-2,1.185106681E-2
6.760000000E1,-2.170476280E-1,3.635214874E-2,1.198422486E-2
6.770000000E1,-1.637844064E-1,-4.780374139E-2,3.182477491E-2
6.780000000E1,-2.002697132E-1,3.981425815E-2,1.278317318E-2
6.790000000E1,-1.949433911E-1,2.729740107E-2,8.788431564E-3
6.800000000E1,-1.970739199E-1,2.157160475E-2,4.127899674E-3
6.810000000E1,-1.853560112E-1,3.488741015E-2,2.330265945E-2
6.820000000E1,-1.972070780E-1,-3.728425512E-3,1.118527654E-2
6.830000000E1,-1.993376068E-1,2.117213059E-2,1.664475675E-2
6.840000000E1,-1.834917984E-1,-2.223739502E-2,2.796319134E-2
6.850000000E1,-2.166481539E-1,1.105211848E-2,9.054747672E-3
6.860000000E1,-2.082591965E-1,2.396844972E-2,1.438106983E-2
6.870000000E1,-2.154497314E-1,4.514058031E-2,8.255799348E-3
6.880000000E1,-2.182460505E-1,4.087952258E-2,2.663161080E-3
6.890000000E1,-2.055960354E-1,-2.982740410E-2,9.454221834E-3
6.900000000E1,-2.126534122E-1,2.250371113E-2,1.424791178E-2
6.910000000E1,-1.747033668E-1,-8.255799348E-3,1.158475070E-2
6.920000000E1,-2.113218317E-1,5.872270181E-2,1.584580843E-2
6.930000000E1,-2.057291934E-1,3.941478398E-2,9.454221834E-3
6.940000000E1,-2.053297193E-1,7.536745856E-2,-7.723167132E-3
6.950000000E1,-1.965412877E-1,2.663161080E-3,3.994741620E-3
6.960000000E1,-1.989381327E-1,2.543318831E-2,2.410160777E-2
6.970000000E1,-2.123870961E-1,4.314320950E-2,6.391586592E-3
6.980000000E1,-2.575276764E-1,1.085238140E-1,-4.261057728E-3
6.990000000E1,-2.101234092E-1,-1.651159870E-2,1.491370205E-2
7.000000000E1,-2.147839411E-1,3.475425209E-2,1.158475070E-2
7.010000000E1,-2.182460505E-1,2.929477188E-3,7.590009078E-3
7.020000000E1,-2.118544639E-1,5.099953468E-2,2.396844972E-3
7.030000000E1,-2.008023454E-1,7.323692970E-2,1.571265037E-2
7.040000000E1,-2.006691874E-1,2.530003026E-2,1.757686313E-2
7.050000000E1,-1.820270598E-1,3.435477793E-2,2.423476583E-2
7.060000000E1,-1.942776008E-1,-1.944107588E-2,1.637844064E-2
7.070000000E1,-2.010686615E-1,4.207794506E-2,1.291633124E-2
7.080000000E1,-2.280997465E-1,6.617955284E-2,5.992112430E-3
7.090000000E1,-2.057291934E-1,4.061320647E-2,1.451422789E-2
7.100000000E1,-2.014681357E-1,3.222424907E-2,9.720537942E-3
7.110000000E1,-2.033323485E-1,2.556634637E-2,7.590009078E-3
7.120000000E1,-2.169144700E-1,-4.048004842E-2,1.997370810E-3
7.130000000E1,-2.063949837E-1,1.054611788E-1,1.278317318E-2
7.140000000E1,-2.045307709E-1,1.691107286E-2,1.278317318E-2
7.150000000E1,-1.965412877E-1,2.450108194E-2,1.611212453E-2
7.160000000E1,-2.265018499E-1,1.624528259E-2,9.454221834E-3
7.170000000E1,-2.162486797E-1,4.580637058E-2,6.524744646E-3
7.180000000E1,-2.091913028E-1,2.996056215E-2,6.258428538E-3
7.190000000E1,-1.957423394E-1,1.850896951E-2,1.238369902E-2
7.200000000E1,-2.097239350E-1,7.949535824E-2,7.190534916E-3
7.210000000E1,-1.993376068E-1,3.235740712E-2,1.091896043E-2
7.220000000E1,-1.849565370E-1,5.632585684E-2,1.717738897E-2
7.230000000E1,-1.878860142E-1,-1.704423091E-2,1.278317318E-2
7.240000000E1,-2.033323485E-1,2.476739804E-2,6.125270484E-3
7.250000000E1,-2.038649807E-1,-1.824265340E-2,1.584580843E-2
7.260000000E1,-1.953428652E-1,1.904160172E-2,2.010686615E-2
7.270000000E1,-2.138518347E-1,-1.304948929E-2,4.793689944E-3
7.280000000E1,-2.101234092E-1,4.261057728E-2,8.921589618E-3
7.290000000E1,-2.083923545E-1,4.740426722E-2,6.924218808E-3
7.300000000E1,-1.964081296E-1,-8.202536126E-2,1.025317016E-2
7.310000000E1,-2.138518347E-1,4.141215479E-2,1.278317318E-2
7.320000000E1,-2.079928803E-1,2.037318226E-2,1.797633729E-2
7.330000000E1,-2.063949837E-1,4.846953166E-2,1.904160172E-2
7.340000000E1,-1.985386585E-1,2.503371415E-2,-5.060006052E-3
7.350000000E1,-2.055960354E-1,4.820321555E-2,6.924218808E-3
7.360000000E1,-1.929460202E-1,2.516687221E-2,1.278317318E-2
7.370000000E1,-1.564607134E-1,-5.672533100E-2,3.142530074E-2
7.380000000E1,-2.197107891E-1,6.910903003E-2,1.371527956E-2
7.390000000E1,-2.099902512E-1,2.729740107E-2,7.456851024E-3
7.400000000E1,-2.058623515E-1,3.195793296E-3,1.384843762E-2
7.410000000E1,-2.079928803E-1,4.234426117E-2,2.796319134E-3
7.420000000E1,-1.906823333E-1,-5.392901187E-2,1.850896951E-2
7.430000000E1,-2.121207800E-1,3.462109404E-2,9.720537942E-3
7.440000000E1,-2.018676099E-1,-9.454221834E-3,1.078580237E-2
7.450000000E1,-2.038649807E-1,6.817692365E-2,1.491370205E-2
7.460000000E1,-2.067944579E-1,1.864212756E-2,1.664475675E-2
7.470000000E1,-2.033323485E-1,-3.542004236E-2,8.655273510E-3
7.480000000E1,-1.924133880E-1,2.263686918E-2,1.704423091E-2
7.490000000E1,-2.022670840E-1,2.796319134E-2,5.992112430E-3
7.500000000E1,-2.065281418E-1,4.673847695E-2,1.278317318E-2
7.510000000E1,-1.997370810E-1,3.315635545E-2,5.193164106E-3
7.520000000E1,-2.117213059E-1,-6.391586592E-2,1.331580540E-3
7.530000000E1,-2.099902512E-1,4.846953166E-2,1.185106681E-2
7.540000000E1,-2.127865703E-1,2.623213664E-2,1.238369902E-2
7.550000000E1,-2.095907770E-1,-4.980111220E-2,1.065264432E-3
7.560000000E1,-2.063949837E-1,3.834951955E-2,1.917475978E-2
7.570000000E1,-2.171807861E-1,3.275688128E-2,4.793689944E-3
7.580000000E1,-2.071939320E-1,2.569950442E-2,1.837581145E-2
7.590000000E1,-2.153165733E-1,7.736482937E-2,1.970739199E-2
7.600000000E1,-1.970739199E-1,-2.277002723E-2,8.388957402E-3
7.610000000E1,-2.089249867E-1,2.050634032E-2,1.211738291E-2
7.620000000E1,-2.165149958E-1,5.845638571E-2,1.038632821E-2
7.630000000E1,-2.009355035E-1,-1.944107588E-2,1.265001513E-2
7.640000000E1,-2.081260384E-1,0.000000000E0,1.611212453E-2
7.650000000E1,-2.101234092E-1,1.637844064E-2,1.398159567E-2
7.660000000E1,-2.046639290E-1,2.743055912E-2,9.454221834E-3
7.670000000E1,-2.113218317E-1,5.299690549E-2,2.836266550E-2
7.680000000E1,-2.137186767E-1,1.025317016E-2,8.921589618E-3
7.690000000E1,-2.087918287E-1,2.450108194E-2,1.331580540E-2
7.700000000E1,-2.073270901E-1,4.394215782E-3,1.478054399E-2
7.710000000E1,-2.118544639E-1,2.689792691E-2,1.051948627E-2
7.720000000E1,-2.090581448E-1,-1.571265037E-2,1.012001210E-2
7.730000000E1,-2.065281418E-1,2.010686615E-2,7.323692970E-3
7.740000000E1,-2.299639593E-1,8.908273813E-2,1.664475675E-2
7.750000000E1,-2.135855186E-1,-8.255799348E-3,9.187905726E-3
7.760000000E1,-1.948102330E-1,3.129214269E-2,4.926847998E-3
7.770000000E1,-2.017344518E-1,6.724481727E-2,1.850896951E-2
7.780000000E1,-2.110555156E-1,1.810949534E-2,1.611212453E-2
7.790000000E1,-2.038649807E-1,2.170476280E-2,9.187905726E-3
7.800000000E1,-2.021339260E-1,4.993427025E-2,1.491370205E-2
7.810000000E1,-1.969407619E-1,3.874899371E-2,1.038632821E-2
7.820000000E1,-2.117213059E-1,-6.271744343E-2,1.238369902E-2
7.830000000E1,-2.098570931E-1,5.659217295E-2,5.992112430E-3
7.840000000E1,-2.021339260E-1,2.423476583E-2,5.725796322E-3
7.850000000E1,-2.126534122E-1,4.727110917E-2,2.117213059E-2
7.860000000E1,-1.941444427E-1,2.303634334E-2,-1.731054702E-3
7.870000000E1,-2.057291934E-1,2.436792388E-2,1.904160172E-2
7.880000000E1,-1.952097072E-1,8.788431564E-3,1.291633124E-2
7.890000000E1,-2.017344518E-1,-5.978796625E-2,1.265001513E-2
7.900000000E1,-2.010686615E-1,6.857639781E-2,4.660531890E-3
7.910000000E1,-2.009355035E-1,2.343581750E-2,1.624528259E-2
7.920000000E1,-2.005360293E-1,-2.822950745E-2,1.105211848E-2
7.930000000E1,-1.888181206E-1,-5.459480214E-2,2.263686918E-2
7.940000000E1,-2.050634032E-1,6.418218203E-2,1.531317621E-2
7.950000000E1,-2.078597223E-1,2.063949837E-2,7.590009078E-3
7.960000000E1,-2.186455247E-1,4.793689944E-2,7.856325186E-3
7.970000000E1,-2.042644548E-1,3.102582658E-2,5.858954376E-3
7.980000000E1,-2.010686615E-1,2.636529469E-2,8.522115456E-3
7.990000000E1,-2.078597223E-1,3.009372020E-2,8.255799348E-3
8.000000000E1,-1.693770447E-1,-1.810949534E-2,1.970739199E-2
8.010000000E1,-2.013349776E-1,8.255799348E-3,1.225054097E-2
8.020000000E1,-2.143844669E-1,3.169161685E-2,1.371527956E-2
8.030000000E1,-2.081260384E-1,3.075951047E-2,6.524744646E-3
8.040000000E1,-2.102565673E-1,1.704423091E-2,7.057376862E-3
8.050000000E1,-2.286323787E-1,8.388957402E-2,9.720537942E-3
8.060000000E1,-2.223739502E-1,2.436792388E-2,1.344896345E-2
8.070000000E1,-2.141181508E-1,3.608583263E-2,1.544633426E-2
8.080000000E1,-2.046639290E-1,-4.274373533E-2,4.527373836E-3
8.090000000E1,-2.053297193E-1,5.046690247E-2,-2.263686918E-3
8.100000000E1,-2.061286676E-1,7.270429748E-2,6.391586592E-3
8.110000000E1,-2.077265642E-1,3.182477491E-2,1.518001816E-2
8.120000000E1,-1.936118105E-1,2.556634637E-2,1.318264735E-2
8.130000000E1,-1.950765491E-1,-1.571265037E-2,1.438106983E-2
8.140000000E1,-1.997370810E-1,3.102582658E-2,7.590009078E-3
8.150000000E1,-1.934786525E-1,5.992112430E-2,9.454221834E-3
8.160000000E1,-1.932123364E-1,-2.050634032E-2,1.265001513E-2
8.170000000E1,-2.165149958E-1,-2.396844972E-3,1.238369902E-2
8.180000000E1,-2.107891995E-1,6.764429143E-2,8.788431564E-3
8.190000000E1,-2.106560414E-1,3.448793599E-2,1.611212453E-2
8.200000000E1,-1.588575584E-1,-4.247741923E-2,1.877528561E-2
8.210000000E1,-2.336923848E-1,8.082693878E-2,1.265001513E-2
8.220000000E1,-2.122539381E-1,2.729740107E-2,1.837581145E-2
8.230000000E1,-2.105228834E-1,6.005428235E-2,2.250371113E-2
8.240000000E1,-2.110555156E-1,1.970739199E-2,1.757686313E-2
8.250000000E1,-2.150502572E-1,1.291633124E-2,1.504686010E-2
8.260000000E1,-2.000033971E-1,-1.105211848E-2,8.122641294E-3
8.270000000E1,-2.020007679E-1,1.065264432E-2,6.524744646E-3
8.280000000E1,-1.937449686E-1,1.081243398E-1,2.316950140E-2
8.290000000E1,-1.932123364E-1,-4.261057728E-3,7.856325186E-3
8.300000000E1,-2.049302451E-1,3.382214572E-2,1.797633729E-2
8.310000000E1,-1.981391844E-1,-8.388957402E-3,2.663161080E-4
8.320000000E1,-2.070607740E-1,1.651159870E-2,9.720537942E-3
8.330000000E1,-2.131860445E-1,5.113269274E-2,9.187905726E-3
8.340000000E1,-2.139849928E-1,2.396844972E-3,1.438106983E-2
8.350000000E1,-2.111886736E-1,3.715109707E-2,1.238369902E-2
8.360000000E1,-2.183792086E-1,-6.325007565E-2,3.994741620E-4
8.370000000E1,-2.050634032E-1,3.888215177E-2,-5.326322160E-4
8.380000000E1,-2.009355035E-1,3.328951350E-2,1.065264432E-3
